,time,Pload,Ppv,Pcharge,Pdischarge,Ptotal,state of charge,energy_charge_with_es,nem_charge_with_es,demand_charge_with_es,total_bill_with_es,energy_charge_without_es,nem_charge_without_es,demand_charge_without_es,total_bill_without_es
540,540,261.691291916,14.010587,0.0,0.0,247.68070491600002,310.331983716412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
541,541,251.787714823,13.521215,0.0,0.0,238.26649982299998,310.331983716412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
542,542,252.12479339400002,12.457897,0.0,0.0,239.66689639400002,310.331983716412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
543,543,251.379468716,0.244735,0.0,0.0,251.134733716,310.331983716412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
544,544,291.603499926,4.346108,10.6627914495467,0.0,297.9201833755467,319.395356448527,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
545,545,329.40107905599996,0.39087,0.0,2.74489705658772,326.26531199941223,316.650459391939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
546,546,380.38000112300006,0.0,0.0,54.1146891235878,326.26531199941223,262.535770268351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
547,547,390.350315454,0.0,0.0,64.0850034545878,326.2653119994122,198.450766813763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
548,548,403.341435795,0.0,0.0,77.0761237955878,326.2653119994122,121.374643018176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
549,549,393.57760591,0.0,0.0,67.3122939105878,326.2653119994122,54.0623491075877,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
550,550,340.327661107,0.0,0.0,14.0623491075877,326.2653119994123,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
551,551,245.241439198,0.0,0.0,0.0,245.241439198,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
552,552,191.135061407,0.0,0.0,0.0,191.135061407,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
553,553,180.046683962,0.0,0.0,0.0,180.046683962,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
554,554,157.41926071700001,0.0,7.3250067818819,0.0,164.74426749888192,46.2262557645996,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
555,555,155.060853087,0.0,100.0,0.0,255.060853087,131.2262557646,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
556,556,161.16619206,0.0,100.0,0.0,261.16619205999996,216.2262557646,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
557,557,173.753793884,0.0,100.0,0.0,273.753793884,301.2262557646,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
558,558,257.11973054599997,0.0,69.1455814534123,0.0,326.2653119994123,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
559,559,331.316567324,0.0,0.0,5.05125532458777,326.26531199941223,354.948744675412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
560,560,374.687601025,0.0,0.0,48.4222890255878,326.2653119994122,306.526455649824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
561,561,317.70637021,0.890899,0.0,0.0,316.81547121,306.526455649824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
562,562,273.392909705,4.326441,0.0,0.0,269.06646870500003,306.526455649824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
563,563,269.346004527,3.631956,0.0,0.0,265.714048527,306.526455649824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
564,564,267.31534837,1.1511980000000002,0.0,0.0,266.16415036999996,306.526455649824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
565,565,248.937253574,3.1140770000000004,0.0,0.0,245.823176574,306.526455649824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
566,566,249.51302287,4.898211000000001,0.0,0.0,244.61481186999998,306.526455649824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
567,567,251.17509444700002,1.9063130000000001,0.0,0.0,249.268781447,306.526455649824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
568,568,281.875611922,1.729677,0.656376594252357,0.0,280.8023115162524,307.084375754939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
569,569,304.351275366,0.0,0.0,0.0,304.351275366,307.084375754939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
570,570,377.91380421599996,0.0,0.0,51.6484922165877,326.26531199941223,255.435883538351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
571,571,392.30613621300006,0.0,0.0,66.0408242135878,326.26531199941223,189.395059324763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
572,572,412.922686805,0.0,0.0,86.6573748055878,326.26531199941223,102.737684519176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
573,573,384.776145042,0.0,0.0,58.5108330425878,326.2653119994122,44.2268514765877,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
574,574,330.492163476,0.0,0.0,4.22685147658774,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
575,575,238.961228022,0.0,0.0,0.0,238.961228022,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
576,576,186.583061876,0.0,0.0,0.0,186.583061876,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
577,577,177.96320326400001,0.0,0.0,0.0,177.96320326400001,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
578,578,154.734043332,0.0,0.0,0.0,154.734043332,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
579,579,151.792320634,0.0,0.0,0.0,151.792320634,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
580,580,158.544832604,0.0,0.0,0.0,158.544832604,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
581,581,172.17891639200005,0.0,0.0,0.0,172.17891639200005,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
582,582,255.903434125,0.0,61.074154903736,0.0,316.977589028736,91.9130316681756,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
583,583,330.188703277,0.0,0.0,3.92339127758777,326.26531199941223,87.9896403905878,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
584,584,374.25495239,0.0,0.0,47.9896403905878,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
585,585,316.76281909200003,1.581881,0.0,0.0,315.180938092,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
586,586,271.513952308,2.492811,0.0,0.0,269.021141308,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
587,587,267.387156651,14.911063,0.0,0.0,252.47609365099999,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
588,588,266.68021464099996,18.934528999999998,0.0,0.0,247.74568564099997,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
589,589,247.263583948,19.326203000000003,84.1879303692203,0.0,312.1253113172203,111.559740813837,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
590,590,247.95030235299998,17.409965,95.7249746464122,0.0,326.2653119994122,192.925969263288,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
591,591,248.86622837599998,11.857998,89.2570816234123,0.0,326.2653119994123,268.794488643188,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
592,592,284.539026394,6.571468,48.2977536054122,0.0,326.26531199941223,309.847579207788,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
593,593,322.169206191,1.222223,5.31832880841222,0.0,326.26531199941223,314.368158694939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
594,594,385.793804543,0.0,0.0,59.5284925435878,326.26531199941223,254.839666151351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
595,595,392.174527348,0.0,0.0,65.9092153485878,326.26531199941223,188.930450802763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
596,596,412.88751432199996,0.0,0.0,86.6222023225877,326.26531199941223,102.308248480176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
597,597,385.259149962,0.0,0.0,58.9938379625877,326.2653119994123,43.3144105175878,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
598,598,329.579722517,0.0,0.0,3.31441051758776,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
599,599,237.11156712099998,0.0,0.0,0.0,237.11156712099998,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
600,600,171.48428643100002,0.0,0.0,0.0,171.48428643100002,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
601,601,153.573422182,0.0,0.0,0.0,153.573422182,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
602,602,139.210293585,0.0,54.3185235838819,0.0,193.5288171688819,86.1707450462997,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
603,603,135.19236728200002,0.0,100.0,0.0,235.19236728200002,171.1707450463,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
604,604,141.959131507,0.0,100.0,0.0,241.959131507,256.1707450463,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
605,605,176.84226594900002,0.0,100.0,0.0,276.842265949,341.1707450463,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
606,606,304.113247348,0.0,22.1520646514122,0.0,326.26531199941223,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
607,607,380.86876526,0.0,0.0,54.6034532605877,326.2653119994123,305.396546739412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
608,608,330.24452063900003,0.0,0.0,3.9792086395878,326.26531199941223,301.417338099825,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
609,609,311.439495665,4.599894,0.0,0.0,306.839601665,301.417338099825,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
610,610,260.565344735,11.083442,0.0,0.0,249.481902735,301.417338099825,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
611,611,259.831228747,16.139922000000002,0.0,0.0,243.691306747,301.417338099825,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
612,612,258.287963423,18.910366999999997,0.0,0.0,239.377596423,301.417338099825,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
613,613,248.471639848,19.161148,29.0650320559135,0.0,258.3755239039135,326.122615347351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
614,614,248.86811083599997,16.707732,0.0,0.0,232.16037883599998,326.122615347351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
615,615,251.17841687799998,12.47574,0.0,0.0,238.70267687799998,326.122615347351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
616,616,282.116339635,6.575669,0.0,0.0,275.54067063499997,326.122615347351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
617,617,325.42144360599997,1.174536,0.0,0.0,324.246907606,326.122615347351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
618,618,386.123933501,0.0,0.0,59.8586215015878,326.26531199941223,266.263993845763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
619,619,388.88052814900004,0.0,0.0,62.6152161495878,326.26531199941223,203.648777696176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
620,620,419.258885341,0.0,0.0,92.9935733415878,326.2653119994122,110.655204354588,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
621,621,396.92051635400003,0.0,0.0,70.6552043545878,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
622,622,315.689616103,0.0,0.0,0.0,315.689616103,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
623,623,218.492763897,0.0,0.0,0.0,218.492763897,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
624,624,165.151605951,0.0,0.0,0.0,165.151605951,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
625,625,150.55484606,0.0,0.0,0.0,150.55484606,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
626,626,137.12429845,0.0,50.6686685348819,0.0,187.7929669848819,83.0683682546496,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
627,627,131.693916345,0.0,100.0,0.0,231.693916345,168.06836825465,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
628,628,140.325778921,0.0,100.0,0.0,240.325778921,253.06836825465,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
629,629,174.898425573,0.0,100.0,0.0,274.898425573,338.06836825465,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
630,630,300.463392299,0.0,25.8019197004122,0.0,326.26531199941223,360.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
631,631,380.020984408,0.0,0.0,53.7556724085878,326.26531199941223,306.244327591412,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
632,632,333.191582149,0.0,0.0,6.92627014958776,326.26531199941223,299.318057441824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
633,633,311.402923001,4.300152,0.0,0.0,307.10277100099995,299.318057441824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
634,634,262.38462592400003,7.060622,0.0,0.0,255.32400392400004,299.318057441824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
635,635,261.613113631,6.655095,0.0,0.0,254.958018631,299.318057441824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
636,636,259.19503593400003,13.010504000000001,0.0,0.0,246.18453193400003,299.318057441824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
637,637,248.435759392,14.076026,0.0,0.0,234.35973339199998,299.318057441824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
638,638,248.644371391,7.852029000000001,0.0,0.0,240.792342391,299.318057441824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
639,639,249.87426836900002,2.7432410000000003,0.0,0.0,247.131027369,299.318057441824,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
640,640,283.438033855,3.2587930000000003,31.2546907836646,0.0,311.4339316386646,325.884544607939,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
641,641,327.62229021400003,1.151075,0.0,0.205903214587806,326.26531199941223,325.678641393351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
642,642,385.949102184,0.0,0.0,59.6837901845878,326.26531199941223,265.994851208763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
643,643,388.994793725,0.0,0.0,62.7294817255878,326.26531199941223,203.265369483176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
644,644,419.021381639,0.0,0.0,92.7560696395878,326.26531199941223,110.509299843588,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
645,645,396.774611843,0.0,0.0,70.5092998435878,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
646,646,315.487023702,0.0,0.0,0.0,315.487023702,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
647,647,218.29240157099997,0.0,0.0,0.0,218.29240157099997,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
648,648,164.447356419,0.0,0.0,0.0,164.447356419,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
649,649,150.355739922,0.0,0.0,0.0,150.355739922,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
650,650,138.462583839,0.0,0.0,0.0,138.462583839,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
651,651,135.283177289,0.0,0.0,0.0,135.283177289,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
652,652,141.365389787,0.0,0.0,0.0,141.365389787,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
653,653,175.21888922099998,0.0,41.7049020611028,0.0,216.9237912821028,75.4491667519373,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
654,654,304.190673741,0.0,22.0746382584122,0.0,326.26531199941223,94.2126092715877,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
655,655,380.47792127099996,0.0,0.0,54.2126092715877,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
656,656,324.583171307,0.0,0.0,0.0,324.583171307,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
657,657,310.559422638,4.297862,0.0,0.0,306.261560638,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
658,658,261.092635388,6.750153,0.0,0.0,254.342482388,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
659,659,260.815661685,12.486227999999999,0.0,0.0,248.329433685,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
660,660,260.522303166,10.335646,8.04697043023436,0.0,258.2336275962343,46.8399248656992,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
661,661,250.69995971,12.508056000000002,88.0734082894122,0.0,326.2653119994122,121.7023219117,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
662,662,250.88726744599998,13.219292,88.5973365534122,0.0,326.2653119994122,197.0100579821,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
663,663,251.12239378700002,10.982267,86.1251852124122,0.0,326.26531199941223,270.21646541265,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
664,664,285.29684121900004,4.922216000000001,45.8906867804122,0.0,326.26531199941223,309.223549176001,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
665,665,323.240873779,1.19885,4.2232882204122,0.0,326.26531199941223,312.813344163351,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
666,666,387.134294493,0.0,0.0,60.8689824935878,326.26531199941223,251.944361669763,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
667,667,378.01420208800005,0.0,0.0,51.7488900885878,326.26531199941223,200.195471581176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
668,668,415.865424039,0.0,0.0,89.6001120395878,326.26531199941223,110.595359541588,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
669,669,396.860671541,0.0,0.0,70.5953595415878,326.2653119994122,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
670,670,322.45188144599996,0.0,0.0,0.0,322.45188144599996,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
671,671,224.960571447,0.0,0.0,0.0,224.960571447,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
672,672,169.178090554,0.0,0.0,0.0,169.178090554,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
673,673,154.766761909,0.0,0.0,0.0,154.766761909,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
674,674,143.733245389,0.0,0.0,0.0,143.733245389,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
675,675,140.33894835799998,0.0,0.0,0.0,140.33894835799998,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
676,676,147.58649528799998,0.0,0.0,0.0,147.58649528799998,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
677,677,184.75544700900002,0.0,68.4119539373237,0.0,253.1674009463237,98.1501608467251,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
678,678,311.505524353,0.0,14.7597876464122,0.0,326.2653119994122,110.695980346176,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
679,679,384.210532867,0.0,0.0,57.9452208675878,326.2653119994122,52.7507594785878,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
680,680,339.016071478,0.0,0.0,12.7507594785878,326.26531199941223,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
681,681,309.136790975,1.9007280000000002,0.0,0.0,307.236062975,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
682,682,259.501692418,8.688575,0.0,0.0,250.813117418,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
683,683,259.51403971599996,14.360813,0.0,0.0,245.15322671599995,40.0,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
684,684,257.56410284099996,17.693697,13.0639266403518,0.0,252.9343324813518,51.104337644299,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
685,685,248.02898425799998,11.117017,89.3533447414123,0.0,326.2653119994123,127.054680674499,19986.732752647735,0.0,5827.098472309498,25813.831224957234,19890.218094580843,0.0,7551.766789106239,27441.98488368708
